Tahun,Kode_Reporter,Negara_Reporter,Kode_Mitra,Negara_Mitra,Kode_Arus,Arus_Perdagangan,Kode_HS,Nama_Barang,Satuan_Kuantitas,Kuantitas,Berat_Bersih_Kg,Nilai_Impor_USD,Dilaporkan_Langsung
2024,360,Indonesia,156,China,M,Import,901510,Rangefinders,N/A,0.0,7.0,173.0,True
2024,360,Indonesia,156,China,M,Import,902480,"Machines and appliances; for testing the hardness, strength, compressibility, elasticity or other mechanical properties of materials other than metals",N/A,0.0,32.0,172.0,True
2024,360,Indonesia,156,China,M,Import,845640,Machine tools; for working any material by removal of material; operated by plasma arc processes;,N/A,0.0,16.0,171.0,True
2024,360,Indonesia,156,China,M,Import,843880,"Machinery; used in the industrial preparation or manufacture of food or drink, n.e.c. in heading no. 8438",N/A,0.0,8.0,165.0,True
2024,360,Indonesia,156,China,M,Import,851629,Heating apparatus; electric soil heating apparatus and space heating apparatus (excluding storage heating radiators),N/A,0.0,29.0,157.0,True
2024,360,Indonesia,156,China,M,Import,441510,"Wood; cases, boxes, crates, drums, similar packings and cable-drums",N/A,0.0,53.0,156.0,True
2024,360,Indonesia,156,China,M,Import,910529,"Clocks; (excluding those with watch movements and instrument panel clocks), wall clocks, other than electrically operated",N/A,0.0,8.0,151.0,True
2024,360,Indonesia,156,China,M,Import,960321,Brushes; toothbrushes,N/A,0.0,18.0,150.0,True
2024,360,Indonesia,156,China,M,Import,845410,Converters; of a type used in metallurgy or in metal foundries,N/A,0.0,1.0,140.0,True
2024,360,Indonesia,156,China,M,Import,851632,"Hair-dressing apparatus; electro-thermic, other than hair dryers",N/A,0.0,8.0,122.0,True
2024,360,Indonesia,156,China,M,Import,610590,"Shirts; men's or boys', of textile materials (other than cotton or man-made fibres), knitted or crocheted",N/A,0.0,32.0,117.0,True
2024,360,Indonesia,156,China,M,Import,903031,"Multimeters; for measuring or checking voltage, current, resistance or power (other than those for measuring or checking semiconductor wafer or devices), without a recording device",N/A,0.0,10.0,111.0,True
2024,360,Indonesia,156,China,M,Import,880610,Unmanned aircraft; for carriage of passengers,N/A,0.0,1.0,108.0,False
2024,360,Indonesia,156,China,M,Import,844540,Textile machinery; winding (including weft-winding) or reeling machines,N/A,0.0,5.0,106.0,True
2024,360,Indonesia,156,China,M,Import,851631,Hair-dressing apparatus; electro-thermic hair dryers,N/A,0.0,12.0,105.0,True
2024,360,Indonesia,156,China,M,Import,843041,"Boring or sinking machinery; self-propelled, n.e.c. in heading no. 8430",u,0.0,13.0,101.0,True
2024,360,Indonesia,156,China,M,Import,871000,"Tanks and other armoured fighting vehicles; motorised, whether or not fitted with weapons, and parts of such vehicles",N/A,0.0,1.0,100.0,True
2024,360,Indonesia,156,China,M,Import,910390,"Clocks; with watch movements, other than electrically operated, excluding clocks of heading no. 9104",N/A,0.0,1.0,99.0,True
2024,360,Indonesia,156,China,M,Import,640320,"Footwear; with outer soles of leather, uppers consisting of leather straps across instep and around the big toe",N/A,0.0,1.0,97.0,True
2024,360,Indonesia,156,China,M,Import,961210,"Ribbons; for typewriters and the like, inked or otherwise prepared, for giving impressions, whether or not on spools or in cartridges",N/A,0.0,9.0,96.0,True
2024,360,Indonesia,156,China,M,Import,960350,"Brushes; constituting parts of machines, appliances or vehicles",N/A,0.0,16.0,91.0,True
2024,360,Indonesia,156,China,M,Import,903149,"Optical instruments and appliances; for measuring or checking, n.e.c. in chapter 90",N/A,0.0,6.0,80.0,True
2024,360,Indonesia,156,China,M,Import,940330,"Furniture; wooden, for office use",N/A,0.0,10.0,80.0,True
2024,360,Indonesia,156,China,M,Import,850410,Discharge lamps or tubes; ballasts therefor,N/A,0.0,5.0,79.0,True
2024,360,Indonesia,156,China,M,Import,610190,"Coats; men's or boys' overcoats, car-coats, capes, anoraks, wind-jackets and similar articles, of textile materials n.e.c. in heading no. 6101, knitted or crocheted (excluding those of heading no. 6103)",N/A,0.0,8.0,78.0,True
2024,360,Indonesia,156,China,M,Import,851411,"Furnaces and ovens; electric, for industrial or laboratory use, resistance heated; hot isostatic presses",N/A,0.0,1.0,76.0,True
2024,360,Indonesia,156,China,M,Import,851511,"Brazing or soldering machines and apparatus; soldering irons and guns, whether or not capable of cutting",N/A,0.0,13.0,74.0,True
2024,360,Indonesia,156,China,M,Import,843319,"Mowers; for lawns, parks or sports-grounds, other than with the cutting device rotating in a horizontal plane",N/A,0.0,7.0,70.0,True
2024,360,Indonesia,156,China,M,Import,842641,"Cranes; self-propelled derricks and cranes, on tyres, n.e.c. in heading no. 8426",u,0.0,1.0,69.0,True
2024,360,Indonesia,156,China,M,Import,821220,"Razors; safety razor blades, including razor blade blanks in strips",N/A,0.0,5.0,67.0,True
2024,360,Indonesia,156,China,M,Import,843621,Poultry incubators and brooders,N/A,0.0,6.0,67.0,True
2024,360,Indonesia,156,China,M,Import,851521,"Welding machines and apparatus; for resistance welding of metal, fully or partly automatic, whether or not capable of cutting",N/A,0.0,5.0,67.0,True
2024,360,Indonesia,156,China,M,Import,851610,"Heaters; electric, instantaneous or storage water and immersion heaters",N/A,0.0,7.0,60.0,True
2024,360,Indonesia,156,China,M,Import,841231,"Engines; pneumatic power engines and motors, linear acting (cylinders)",N/A,0.0,1.0,59.0,True
2024,360,Indonesia,156,China,M,Import,852691,Radio navigational aid apparatus,N/A,0.0,15.0,57.0,True
2024,360,Indonesia,156,China,M,Import,845180,"Machinery; for wringing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles; for applying paste to base fabric used in manufacture of floor coverings",N/A,0.0,8.0,50.0,True
2024,360,Indonesia,156,China,M,Import,100199,"Cereals; wheat and meslin, other than durum wheat, other than seed",N/A,0.0,0.0,50.0,False
2024,360,Indonesia,156,China,M,Import,860390,"Railway or tramway coaches, vans and trucks; self-propelled, powered other than from an external source of electricity (excluding those of heading no. 8604)",N/A,0.0,1.0,48.0,True
2024,360,Indonesia,156,China,M,Import,620719,"Underpants and briefs; men's or boys', of textile materials other than cotton (not knitted or crocheted)",N/A,0.0,11.0,48.0,True
2024,360,Indonesia,156,China,M,Import,821110,"Knives; with cutting blades, serrated or not (including pruning knives), sets of assorted articles, excluding knives and blades of heading no. 8208",N/A,0.0,10.0,47.0,True
2024,360,Indonesia,156,China,M,Import,854079,"Tubes; microwave (for example klystrons, travelling wave tubes, carlinotrons), excluding magnetrons and grid-controlled tubes",N/A,0.0,1.0,45.0,True
2024,360,Indonesia,156,China,M,Import,841112,Turbo-jets; of a thrust exceeding 25kN,u,0.0,1.0,40.0,False
2024,360,Indonesia,156,China,M,Import,900653,"Cameras, photographic (excluding cinematographic), for roll film of a width of 35mm",N/A,0.0,1.0,40.0,True
2024,360,Indonesia,156,China,M,Import,842122,Machinery; for filtering or purifying beverages other than water,N/A,0.0,1.0,40.0,True
2024,360,Indonesia,156,China,M,Import,610419,"Suits; women's or girls', of textile materials (other than synthetic fibres), knitted or crocheted",N/A,0.0,15.0,35.0,True
2024,360,Indonesia,156,China,M,Import,700729,"Glass; safety glass, laminated, (not of a size and shape suitable for incorporation in vehicles, aircraft, spacecraft or vessels)",N/A,0.0,1.0,35.0,True
2024,360,Indonesia,156,China,M,Import,842542,"Jacks and hoists; hydraulic, of a kind used for raising vehicles",N/A,0.0,7.0,31.0,True
2024,360,Indonesia,156,China,M,Import,903020,Oscilloscopes and oscillographs,N/A,0.0,1.0,30.0,True
2024,360,Indonesia,156,China,M,Import,847180,"Units of automatic data processing machines; n.e.c. in item no. 8471.50, 8471.60 or 8471.70",N/A,0.0,1.0,28.0,True
2024,360,Indonesia,156,China,M,Import,711019,"Metals; platinum, semi-manufactured",N/A,0.0,0.0,27.0,True
2024,360,Indonesia,156,China,M,Import,840610,"Turbines; steam and other vapour turbines, for marine propulsion",N/A,0.0,1.0,25.0,True
2024,360,Indonesia,156,China,M,Import,848350,"Pulleys and flywheels, including pulley blocks",N/A,0.0,1.0,20.0,True
2024,360,Indonesia,156,China,M,Import,700330,"Glass; cast glass and rolled glass, profiles, not otherwise worked",N/A,0.0,1.0,20.0,True
2024,360,Indonesia,156,China,M,Import,960400,Hand sieves and hand riddles,N/A,0.0,12.0,20.0,True
2024,360,Indonesia,156,China,M,Import,842430,Mechanical appliances; steam or sand blasting machines and similar jet projecting machines,N/A,0.0,5.0,17.0,True
2024,360,Indonesia,156,China,M,Import,960830,"Pens; fountain, stylograph and other pens",N/A,0.0,8.0,16.0,True
2024,360,Indonesia,156,China,M,Import,901410,Navigational instruments and appliances; direction finding compasses,N/A,0.0,1.0,16.0,True
2024,360,Indonesia,156,China,M,Import,844530,Textile machinery; doubling or twisting machines,u,0.0,1.0,15.0,True
2024,360,Indonesia,156,China,M,Import,901730,"Mathematical equipment; micrometers, callipers and gauges",N/A,0.0,1.0,14.0,True
2024,360,Indonesia,156,China,M,Import,901831,"Medical, surgical instruments and appliances; syringes, with or without needles",N/A,0.0,1.0,14.0,True
2024,360,Indonesia,156,China,M,Import,710239,"Diamonds; non-industrial, (other than unworked or simply sawn, cleaved or bruted), but not mounted or set",N/A,0.0,0.0,11.0,True
2024,360,Indonesia,156,China,M,Import,871200,"Bicycles and other cycles; including delivery tricycles, not motorised",N/A,0.0,6.0,10.0,True
2024,360,Indonesia,156,China,M,Import,854232,Electronic integrated circuits; memories,N/A,0.0,1.0,10.0,True
2024,360,Indonesia,156,China,M,Import,900659,"Cameras, photographic (excluding cinematographic); n.e.c. in heading no 9006",N/A,0.0,1.0,10.0,True
2024,360,Indonesia,156,China,M,Import,902610,Instruments and apparatus; for measuring or checking the flow or level of liquids,N/A,0.0,1.0,10.0,True
2024,360,Indonesia,156,China,M,Import,841320,"Pumps; hand, fitted or designed to be fitted with a measuring device, for liquids, other than those of item no. 8413.11 or 8413.19",N/A,0.0,1.0,9.0,True
2024,360,Indonesia,156,China,M,Import,610339,"Jackets and blazers; men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted",N/A,0.0,1.0,8.0,True
2024,360,Indonesia,156,China,M,Import,611220,Ski suits; knitted or crocheted,N/A,0.0,1.0,6.0,False
2024,360,Indonesia,156,China,M,Import,940340,"Furniture; wooden, for kitchen use",N/A,0.0,1.0,5.0,True
2024,360,Indonesia,156,China,M,Import,850153,"Electric motors; AC motors, multi-phase, of an output exceeding 75kW",N/A,0.0,1.0,4.0,True
2024,360,Indonesia,156,China,M,Import,610329,"Ensembles; men's or boys', of textile materials (other than cotton or synthetic fibres), knitted or crocheted",N/A,0.0,1.0,4.0,True
2024,360,Indonesia,156,China,M,Import,370231,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, without sprocket holes, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",N/A,0.0,1.0,2.0,True
2024,360,Indonesia,156,China,M,Import,850431,"Electrical transformers; n.e.c. in item no. 8504.2, having a power handling capacity not exceeding 1kVA",N/A,0.0,1.0,1.0,True
2024,360,Indonesia,156,China,M,Import,841861,Heat pumps; other than air conditioning machines of heading no. 8415,N/A,0.0,1.0,1.0,True
